year,industry_ode_ANZSI,industry_name_ANZSI,rme_size_grp,variale,value,unit
2015,M,"Professional, Sientifi and Tehnial Servies",_6-9,Fixed tangile assets,197,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",d_10-19,Ativity unit,1383,OUNT
2015,M,"Professional, Sientifi and Tehnial Servies",d_10-19,Rolling mean employees,18231,OUNT
2015,M,"Professional, Sientifi and Tehnial Servies",d_10-19,Salaries and wages paid,1347,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",d_10-19,"Sales, government funding, grants and susidies",3305,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",d_10-19,Total inome,3461,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",d_10-19,Total expenditure,3017,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",d_10-19,Operating profit efore tax,474,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",d_10-19,Total assets,4118,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",d_10-19,Fixed tangile assets,233,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",e_20-49,Ativity unit,801,OUNT
2015,M,"Professional, Sientifi and Tehnial Servies",e_20-49,Rolling mean employees,22956,OUNT
2015,M,"Professional, Sientifi and Tehnial Servies",e_20-49,Salaries and wages paid,1628,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",e_20-49,"Sales, government funding, grants and susidies",3935,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",e_20-49,Total inome,4612,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",e_20-49,Total expenditure,3581,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",e_20-49,Operating profit efore tax,1060,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",e_20-49,Total assets,5469,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",e_20-49,Fixed tangile assets,287,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",f_50-99,Ativity unit,201,OUNT
2015,M,"Professional, Sientifi and Tehnial Servies",f_50-99,Rolling mean employees,13824,OUNT
2015,M,"Professional, Sientifi and Tehnial Servies",f_50-99,Salaries and wages paid,1023,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",f_50-99,"Sales, government funding, grants and susidies",2189,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",f_50-99,Total inome,2380,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",f_50-99,Total expenditure,2151,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",f_50-99,Operating profit efore tax,250,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",f_50-99,Total assets,2483,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",f_50-99,Fixed tangile assets,205,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",g_100-199,Ativity unit,72,OUNT
2015,M,"Professional, Sientifi and Tehnial Servies",g_100-199,Rolling mean employees,9804,OUNT
2015,M,"Professional, Sientifi and Tehnial Servies",g_100-199,Salaries and wages paid,815,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",g_100-199,"Sales, government funding, grants and susidies",2195,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",g_100-199,Total inome,2331,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",g_100-199,Total expenditure,2039,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",g_100-199,Operating profit efore tax,291,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",g_100-199,Total assets,3126,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",g_100-199,Fixed tangile assets,121,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",h_200+,Ativity unit,66,OUNT
2015,M,"Professional, Sientifi and Tehnial Servies",h_200+,Rolling mean employees,31143,OUNT
2015,M,"Professional, Sientifi and Tehnial Servies",h_200+,Salaries and wages paid,2524,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",h_200+,"Sales, government funding, grants and susidies",5737,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",h_200+,Total inome,6578,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",h_200+,Total expenditure,6160,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",h_200+,Operating profit efore tax,471,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",h_200+,Total assets,28525,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",h_200+,Fixed tangile assets,1139,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",i_Industry_Total,Ativity unit,55842,OUNT
2015,M,"Professional, Sientifi and Tehnial Servies",i_Industry_Total,Rolling mean employees,132585,OUNT
2015,M,"Professional, Sientifi and Tehnial Servies",i_Industry_Total,Salaries and wages paid,11488,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",i_Industry_Total,"Sales, government funding, grants and susidies",30156,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",i_Industry_Total,Total inome,32639,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",i_Industry_Total,Total expenditure,27737,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",i_Industry_Total,Operating profit efore tax,5038,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",i_Industry_Total,Total assets,55761,DOLLARS(millions)
2015,M,"Professional, Sientifi and Tehnial Servies",i_Industry_Total,Fixed tangile assets,4466,DOLLARS(millions)
2015,N,Administrative and Support Servies,a_0,Ativity unit,10509,OUNT
2015,N,Administrative and Support Servies,a_0,Rolling mean employees,0,OUNT
2015,N,Administrative and Support Servies,a_0,Salaries and wages paid,194,DOLLARS(millions)
2015,N,Administrative and Support Servies,a_0,"Sales, government funding, grants and susidies",1443,DOLLARS(millions)
2015,N,Administrative and Support Servies,a_0,Total inome,1506,DOLLARS(millions)
2015,N,Administrative and Support Servies,a_0,Total expenditure,1283,DOLLARS(millions)
2015,N,Administrative and Support Servies,a_0,Operating profit efore tax,219,DOLLARS(millions)
2015,N,Administrative and Support Servies,a_0,Total assets,1986,DOLLARS(millions)
2015,N,Administrative and Support Servies,a_0,Fixed tangile assets,889,DOLLARS(millions)
2015,N,Administrative and Support Servies,_1-5,Ativity unit,4425,OUNT
2015,N,Administrative and Support Servies,_1-5,Rolling mean employees,8244,OUNT
2015,N,Administrative and Support Servies,_1-5,Salaries and wages paid,357,DOLLARS(millions)
2015,N,Administrative and Support Servies,_1-5,"Sales, government funding, grants and susidies",1028,DOLLARS(millions)
2015,N,Administrative and Support Servies,_1-5,Total inome,1055,DOLLARS(millions)
2015,N,Administrative and Support Servies,_1-5,Total expenditure,977,DOLLARS(millions)
2015,N,Administrative and Support Servies,_1-5,Operating profit efore tax,78,DOLLARS(millions)
2015,N,Administrative and Support Servies,_1-5,Total assets,1184,DOLLARS(millions)
2015,N,Administrative and Support Servies,_1-5,Fixed tangile assets,349,DOLLARS(millions)
2015,N,Administrative and Support Servies,_6-9,Ativity unit,675,OUNT
2015,N,Administrative and Support Servies,_6-9,Rolling mean employees,4845,OUNT
2015,N,Administrative and Support Servies,_6-9,Salaries and wages paid,186,DOLLARS(millions)
2015,N,Administrative and Support Servies,_6-9,"Sales, government funding, grants and susidies",457,DOLLARS(millions)
2015,N,Administrative and Support Servies,_6-9,Total inome,470,DOLLARS(millions)
2015,N,Administrative and Support Servies,_6-9,Total expenditure,441,DOLLARS(millions)
2015,N,Administrative and Support Servies,_6-9,Operating profit efore tax,41,DOLLARS(millions)
2015,N,Administrative and Support Servies,_6-9,Total assets,355,DOLLARS(millions)
2015,N,Administrative and Support Servies,_6-9,Fixed tangile assets,99,DOLLARS(millions)
2015,N,Administrative and Support Servies,d_10-19,Ativity unit,540,OUNT
2015,N,Administrative and Support Servies,d_10-19,Rolling mean employees,7119,OUNT
2015,N,Administrative and Support Servies,d_10-19,Salaries and wages paid,302,DOLLARS(millions)
2015,N,Administrative and Support Servies,d_10-19,"Sales, government funding, grants and susidies",913,DOLLARS(millions)
2015,N,Administrative and Support Servies,d_10-19,Total inome,954,DOLLARS(millions)
2015,N,Administrative and Support Servies,d_10-19,Total expenditure,847,DOLLARS(millions)
2015,N,Administrative and Support Servies,d_10-19,Operating profit efore tax,108,DOLLARS(millions)
2015,N,Administrative and Support Servies,d_10-19,Total assets,558,DOLLARS(millions)
2015,N,Administrative and Support Servies,d_10-19,Fixed tangile assets,130,DOLLARS(millions)
2015,N,Administrative and Support Servies,e_20-49,Ativity unit,315,OUNT
2015,N,Administrative and Support Servies,e_20-49,Rolling mean employees,9567,OUNT
2015,N,Administrative and Support Servies,e_20-49,Salaries and wages paid,392,DOLLARS(millions)
2015,N,Administrative and Support Servies,e_20-49,"Sales, government funding, grants and susidies",921,DOLLARS(millions)
2015,N,Administrative and Support Servies,e_20-49,Total inome,971,DOLLARS(millions)
2015,N,Administrative and Support Servies,e_20-49,Total expenditure,890,DOLLARS(millions)
2015,N,Administrative and Support Servies,e_20-49,Operating profit efore tax,78,DOLLARS(millions)
2015,N,Administrative and Support Servies,e_20-49,Total assets,905,DOLLARS(millions)
2015,N,Administrative and Support Servies,e_20-49,Fixed tangile assets,142,DOLLARS(millions)
2015,N,Administrative and Support Servies,f_50-99,Ativity unit,132,OUNT
2015,N,Administrative and Support Servies,f_50-99,Rolling mean employees,9774,OUNT
2015,N,Administrative and Support Servies,f_50-99,Salaries and wages paid,292,DOLLARS(millions)
2015,N,Administrative and Support Servies,f_50-99,"Sales, government funding, grants and susidies",634,DOLLARS(millions)
2015,N,Administrative and Support Servies,f_50-99,Total inome,649,DOLLARS(millions)
2015,N,Administrative and Support Servies,f_50-99,Total expenditure,605,DOLLARS(millions)
2015,N,Administrative and Support Servies,f_50-99,Operating profit efore tax,51,DOLLARS(millions)
2015,N,Administrative and Support Servies,f_50-99,Total assets,882,DOLLARS(millions)
2015,N,Administrative and Support Servies,f_50-99,Fixed tangile assets,129,DOLLARS(millions)
2015,N,Administrative and Support Servies,g_100-199,Ativity unit,78,OUNT
2015,N,Administrative and Support Servies,g_100-199,Rolling mean employees,11343,OUNT
2015,N,Administrative and Support Servies,g_100-199,Salaries and wages paid,389,DOLLARS(millions)
2015,N,Administrative and Support Servies,g_100-199,"Sales, government funding, grants and susidies",790,DOLLARS(millions)
2015,N,Administrative and Support Servies,g_100-199,Total inome,815,DOLLARS(millions)
2015,N,Administrative and Support Servies,g_100-199,Total expenditure,758,DOLLARS(millions)
2015,N,Administrative and Support Servies,g_100-199,Operating profit efore tax,49,DOLLARS(millions)
2015,N,Administrative and Support Servies,g_100-199,Total assets,385,DOLLARS(millions)
2015,N,Administrative and Support Servies,g_100-199,Fixed tangile assets,95,DOLLARS(millions)
2015,N,Administrative and Support Servies,h_200+,Ativity unit,72,OUNT
2015,N,Administrative and Support Servies,h_200+,Rolling mean employees,49971,OUNT
2015,N,Administrative and Support Servies,h_200+,Salaries and wages paid,1275,DOLLARS(millions)
2015,N,Administrative and Support Servies,h_200+,"Sales, government funding, grants and susidies",2624,DOLLARS(millions)
2015,N,Administrative and Support Servies,h_200+,Total inome,2640,DOLLARS(millions)
2015,N,Administrative and Support Servies,h_200+,Total expenditure,2609,DOLLARS(millions)
2015,N,Administrative and Support Servies,h_200+,Operating profit efore tax,119,DOLLARS(millions)
2015,N,Administrative and Support Servies,h_200+,Total assets,1388,DOLLARS(millions)
2015,N,Administrative and Support Servies,h_200+,Fixed tangile assets,332,DOLLARS(millions)
2015,N,Administrative and Support Servies,i_Industry_Total,Ativity unit,16746,OUNT
2015,N,Administrative and Support Servies,i_Industry_Total,Rolling mean employees,100863,OUNT
2015,N,Administrative and Support Servies,i_Industry_Total,Salaries and wages paid,3386,DOLLARS(millions)
2015,N,Administrative and Support Servies,i_Industry_Total,"Sales, government funding, grants and susidies",8810,DOLLARS(millions)
2015,N,Administrative and Support Servies,i_Industry_Total,Total inome,9061,DOLLARS(millions)
2015,N,Administrative and Support Servies,i_Industry_Total,Total expenditure,8410,DOLLARS(millions)
2015,N,Administrative and Support Servies,i_Industry_Total,Operating profit efore tax,743,DOLLARS(millions)
2015,N,Administrative and Support Servies,i_Industry_Total,Total assets,7643,DOLLARS(millions)
2015,N,Administrative and Support Servies,i_Industry_Total,Fixed tangile assets,2165,DOLLARS(millions)
2015,O,Puli Administration and Safety,a_0,Ativity unit,516,OUNT
2015,O,Puli Administration and Safety,a_0,Rolling mean employees,0,OUNT
2015,O,Puli Administration and Safety,a_0,Salaries and wages paid,25,DOLLARS(millions)
2015,O,Puli Administration and Safety,a_0,"Sales, government funding, grants and susidies",,DOLLARS(millions)
2015,O,Puli Administration and Safety,a_0,Total inome,163,DOLLARS(millions)
2015,O,Puli Administration and Safety,a_0,Total expenditure,143,DOLLARS(millions)
2015,O,Puli Administration and Safety,a_0,Operating profit efore tax,18,DOLLARS(millions)
2015,O,Puli Administration and Safety,a_0,Total assets,,DOLLARS(millions)
2015,O,Puli Administration and Safety,a_0,Fixed tangile assets,32,DOLLARS(millions)
2015,O,Puli Administration and Safety,_1-5,Ativity unit,300,OUNT
2015,O,Puli Administration and Safety,_1-5,Rolling mean employees,618,OUNT
2015,O,Puli Administration and Safety,_1-5,Salaries and wages paid,31,DOLLARS(millions)
2015,O,Puli Administration and Safety,_1-5,"Sales, government funding, grants and susidies",87,DOLLARS(millions)
2015,O,Puli Administration and Safety,_1-5,Total inome,88,DOLLARS(millions)
2015,O,Puli Administration and Safety,_1-5,Total expenditure,80,DOLLARS(millions)
2015,O,Puli Administration and Safety,_1-5,Operating profit efore tax,8,DOLLARS(millions)
2015,O,Puli Administration and Safety,_1-5,Total assets,47,DOLLARS(millions)
2015,O,Puli Administration and Safety,_1-5,Fixed tangile assets,10,DOLLARS(millions)
2015,O,Puli Administration and Safety,_6-9,Ativity unit,87,OUNT
2015,O,Puli Administration and Safety,_6-9,Rolling mean employees,600,OUNT
2015,O,Puli Administration and Safety,_6-9,Salaries and wages paid,24,DOLLARS(millions)
2015,O,Puli Administration and Safety,_6-9,"Sales, government funding, grants and susidies",54,DOLLARS(millions)
2015,O,Puli Administration and Safety,_6-9,Total inome,54,DOLLARS(millions)
2015,O,Puli Administration and Safety,_6-9,Total expenditure,51,DOLLARS(millions)
2015,O,Puli Administration and Safety,_6-9,Operating profit efore tax,3,DOLLARS(millions)
2015,O,Puli Administration and Safety,_6-9,Total assets,,DOLLARS(millions)
2015,O,Puli Administration and Safety,_6-9,Fixed tangile assets,7,DOLLARS(millions)
2015,O,Puli Administration and Safety,d_10-19,Ativity unit,60,OUNT
2015,O,Puli Administration and Safety,d_10-19,Rolling mean employees,759,OUNT
2015,O,Puli Administration and Safety,d_10-19,Salaries and wages paid,26,DOLLARS(millions)
2015,O,Puli Administration and Safety,d_10-19,"Sales, government funding, grants and susidies",61,DOLLARS(millions)
2015,O,Puli Administration and Safety,d_10-19,Total inome,65,DOLLARS(millions)
2015,O,Puli Administration and Safety,d_10-19,Total expenditure,57,DOLLARS(millions)
2015,O,Puli Administration and Safety,d_10-19,Operating profit efore tax,7,DOLLARS(millions)
2015,O,Puli Administration and Safety,d_10-19,Total assets,31,DOLLARS(millions)
2015,O,Puli Administration and Safety,d_10-19,Fixed tangile assets,7,DOLLARS(millions)
2015,O,Puli Administration and Safety,e_20-49,Ativity unit,51,OUNT
2015,O,Puli Administration and Safety,e_20-49,Rolling mean employees,1629,OUNT
2015,O,Puli Administration and Safety,e_20-49,Salaries and wages paid,51,DOLLARS(millions)
2015,O,Puli Administration and Safety,e_20-49,"Sales, government funding, grants and susidies",115,DOLLARS(millions)
2015,O,Puli Administration and Safety,e_20-49,Total inome,115,DOLLARS(millions)
2015,O,Puli Administration and Safety,e_20-49,Total expenditure,103,DOLLARS(millions)
