,Provincia,Edad Aprox.,Sexo
6460,5,17,HOMBRE
6461,3,26,HOMBRE
6462,15,38,HOMBRE
6463,17,27,HOMBRE
6464,3,29,HOMBRE
6465,6,26,HOMBRE
6466,13,23,HOMBRE
6467,4,23,HOMBRE
6468,3,26,HOMBRE
6469,7,39,HOMBRE
6470,10,40,HOMBRE
6471,4,38,HOMBRE
6472,13,40,HOMBRE
6473,4,17,HOMBRE
6474,7,18,HOMBRE
6475,3,37,HOMBRE
6476,4,16,HOMBRE
6477,3,27,HOMBRE
6478,4,17,HOMBRE
6479,4,17,HOMBRE
6480,4,17,HOMBRE
6481,1,36,HOMBRE
6482,6,39,HOMBRE
6483,11,40,HOMBRE
6484,1,36,HOMBRE
6485,15,38,HOMBRE
6486,2,28,HOMBRE
6487,15,27,HOMBRE
6488,19,31,HOMBRE
6489,4,17,HOMBRE
6490,10,19,HOMBRE
6491,10,43,HOMBRE
6492,4,23,HOMBRE
6493,3,24,HOMBRE
6494,6,39,HOMBRE
6495,3,37,HOMBRE
6496,13,23,HOMBRE
6497,4,17,HOMBRE
6498,19,32,HOMBRE
6499,17,37,MUJER
6500,8,39,HOMBRE
6501,7,39,HOMBRE
6502,8,39,HOMBRE
6503,4,17,HOMBRE
6504,18,32,HOMBRE
6505,13,23,HOMBRE
6506,10,40,HOMBRE
6507,4,17,HOMBRE
6508,13,44,MUJER
6509,4,18,HOMBRE
6510,5,37,HOMBRE
6511,4,19,HOMBRE
6512,11,19,HOMBRE
6513,4,15,HOMBRE
6514,7,39,HOMBRE
6515,18,32,HOMBRE
6516,3,26,HOMBRE
6517,7,42,MUJER
6518,15,23,HOMBRE
6519,5,15,HOMBRE
6520,10,19,HOMBRE
6521,14,41,MUJER
6522,3,26,HOMBRE
6523,11,45,HOMBRE
6524,2,30,HOMBRE
6525,8,42,MUJER
6526,6,21,HOMBRE
6527,7,42,MUJER
6528,9,40,HOMBRE
6529,8,43,MUJER
6530,8,18,HOMBRE
6531,6,17,HOMBRE
6532,13,21,HOMBRE
6533,12,19,HOMBRE
6534,4,15,HOMBRE
6535,18,29,HOMBRE
6536,9,18,HOMBRE
6537,4,18,HOMBRE
6538,8,18,HOMBRE
6539,4,22,HOMBRE
6540,9,19,HOMBRE
6541,12,40,HOMBRE
6542,15,27,HOMBRE
6543,4,19,HOMBRE
6544,10,19,HOMBRE
6545,5,21,HOMBRE
6546,12,25,HOMBRE
6547,4,15,HOMBRE
6548,4,17,HOMBRE
6549,1,34,HOMBRE
6550,4,14,HOMBRE
6551,4,19,HOMBRE
6552,7,18,HOMBRE
6553,16,28,HOMBRE
6554,19,31,HOMBRE
6555,10,25,HOMBRE
6556,7,41,MUJER
6557,4,19,HOMBRE
6558,7,18,HOMBRE
6559,3,38,MUJER
6560,1,33,HOMBRE
6561,4,20,HOMBRE
6562,10,44,HOMBRE
6563,10,39,HOMBRE
6564,19,33,MUJER
6565,16,28,HOMBRE
6566,8,42,MUJER
6567,6,40,MUJER
6568,4,14,HOMBRE
6569,4,14,HOMBRE
6570,3,25,HOMBRE
6571,11,45,HOMBRE
6572,17,36,HOMBRE
6573,4,16,HOMBRE
6574,5,17,HOMBRE
6575,7,26,HOMBRE
6576,4,39,MUJER
6577,4,15,HOMBRE
6578,4,15,HOMBRE
6579,5,40,MUJER
6580,11,45,HOMBRE
6581,17,29,HOMBRE
6582,11,45,MUJER
6583,4,23,HOMBRE
6584,4,14,HOMBRE
6585,13,25,HOMBRE
6586,3,24,HOMBRE
6587,4,20,HOMBRE
6588,1,33,HOMBRE
6589,13,20,HOMBRE
6590,4,17,HOMBRE
6591,2,36,HOMBRE
6592,4,15,HOMBRE
6593,4,14,HOMBRE
6594,12,42,HOMBRE
6595,4,18,HOMBRE
6596,16,29,HOMBRE
6597,19,32,HOMBRE
6598,18,30,HOMBRE
6599,11,20,HOMBRE
6600,15,36,HOMBRE
6601,4,14,HOMBRE
6602,17,27,HOMBRE
6603,12,24,HOMBRE
6604,4,20,HOMBRE
6605,17,27,HOMBRE
6606,4,41,HOMBRE
6607,4,36,HOMBRE
6608,19,30,HOMBRE
6609,19,31,HOMBRE
6610,1,45,HOMBRE
6611,17,31,HOMBRE
6612,4,27,HOMBRE
6613,4,36,HOMBRE
6614,4,33,HOMBRE
6615,4,27,HOMBRE
6616,3,54,HOMBRE
6617,2,47,HOMBRE
6618,1,76,HOMBRE
6619,5,32,HOMBRE
6620,4,32,HOMBRE
6621,3,21,HOMBRE
6622,4,53,HOMBRE
6623,20,31,HOMBRE
6624,6,62,HOMBRE
6625,3,77,HOMBRE
6626,7,60,HOMBRE
6627,1,81,HOMBRE
6628,4,32,HOMBRE
6629,12,25,HOMBRE
6630,2,37,HOMBRE
6631,5,32,HOMBRE
6632,4,29,HOMBRE
6633,4,27,HOMBRE
6634,4,55,HOMBRE
6635,4,37,HOMBRE
6636,3,30,HOMBRE
6637,2,80,HOMBRE
6638,3,18,HOMBRE
6639,10,16,HOMBRE
6640,5,28,HOMBRE
6641,4,24,HOMBRE
6642,4,27,HOMBRE
6643,2,30,HOMBRE
6644,12,20,HOMBRE
6645,4,44,HOMBRE
6646,2,30,HOMBRE
6647,19,29,HOMBRE
6648,1,30,HOMBRE
6649,1,77,HOMBRE
6650,1,85,HOMBRE
6651,3,37,HOMBRE
6652,4,29,HOMBRE
6653,4,33,HOMBRE
6654,4,33,HOMBRE
6655,2,76,HOMBRE
6656,12,21,HOMBRE
6657,10,26,HOMBRE
6658,17,19,HOMBRE
6659,1,45,HOMBRE
6660,4,41,HOMBRE
6661,19,29,HOMBRE
6662,4,34,HOMBRE
6663,3,33,HOMBRE
6664,4,26,HOMBRE
6665,4,41,HOMBRE
6666,2,76,HOMBRE
6667,4,41,HOMBRE
6668,3,19,HOMBRE
6669,8,39,HOMBRE
6670,4,55,HOMBRE
6671,4,78,HOMBRE
6672,4,45,HOMBRE
6673,4,27,HOMBRE
6674,2,58,HOMBRE
6675,2,43,HOMBRE
6676,1,45,HOMBRE
6677,3,31,HOMBRE
6678,1,26,HOMBRE
6679,4,26,HOMBRE
6680,4,33,HOMBRE
6681,5,29,HOMBRE
6682,3,77,HOMBRE
6683,15,56,HOMBRE
6684,10,18,HOMBRE
6685,1,85,HOMBRE
6686,13,17,HOMBRE
6687,3,22,HOMBRE
6688,4,78,HOMBRE
6689,6,37,HOMBRE
6690,3,33,HOMBRE
6691,10,25,HOMBRE
6692,20,31,HOMBRE
6693,2,76,HOMBRE
6694,4,24,HOMBRE
6695,6,23,HOMBRE
6696,19,20,HOMBRE
6697,4,26,HOMBRE
6698,16,33,HOMBRE
6699,3,17,HOMBRE
6700,5,28,HOMBRE
6701,10,46,HOMBRE
6702,3,37,HOMBRE
6703,10,16,HOMBRE
6704,3,49,HOMBRE
6705,1,85,HOMBRE
6706,19,31,HOMBRE
6707,4,23,HOMBRE
6708,4,37,HOMBRE
6709,12,25,HOMBRE
6710,4,24,HOMBRE
6711,1,27,HOMBRE
6712,20,31,HOMBRE
6713,10,25,HOMBRE
6714,4,27,HOMBRE
6715,1,80,HOMBRE
6716,4,32,HOMBRE
6717,1,84,HOMBRE
6718,15,25,HOMBRE
6719,3,33,HOMBRE
6720,18,31,HOMBRE
6721,18,32,HOMBRE
6722,1,32,HOMBRE
6723,1,81,HOMBRE
6724,4,64,HOMBRE
6725,12,24,HOMBRE
6726,11,49,HOMBRE
6727,1,44,HOMBRE
6728,1,31,HOMBRE
6729,4,36,HOMBRE
6730,1,44,HOMBRE
6731,3,28,HOMBRE
6732,4,16,HOMBRE
6733,1,30,HOMBRE
6734,2,76,HOMBRE
6735,4,33,HOMBRE
6736,6,15,HOMBRE
6737,13,22,HOMBRE
6738,16,31,HOMBRE
6739,4,33,HOMBRE
6740,1,84,HOMBRE
6741,1,27,HOMBRE
6742,1,83,HOMBRE
6743,15,25,HOMBRE
6744,3,22,HOMBRE
6745,4,26,HOMBRE
6746,3,31,HOMBRE
6747,2,30,HOMBRE
6748,1,60,HOMBRE
6749,13,54,HOMBRE
6750,3,22,HOMBRE
6751,3,79,HOMBRE
6752,4,28,HOMBRE
6753,12,17,HOMBRE
6754,17,33,HOMBRE
6755,7,32,HOMBRE
6756,4,28,HOMBRE
6757,17,33,HOMBRE
6758,4,36,HOMBRE
6759,4,54,HOMBRE
6760,1,62,HOMBRE
6761,3,28,HOMBRE
6762,1,27,HOMBRE
6763,13,54,HOMBRE
6764,1,27,HOMBRE
6765,2,33,HOMBRE
6766,11,25,HOMBRE
6767,1,62,HOMBRE
6768,19,29,HOMBRE
6769,4,32,HOMBRE
6770,4,36,HOMBRE
6771,2,28,HOMBRE
6772,4,54,HOMBRE
6773,1,86,HOMBRE
6774,17,7,MUJER
6775,1,85,HOMBRE
6776,4,23,HOMBRE
6777,1,83,HOMBRE
6778,3,34,HOMBRE
6779,4,26,HOMBRE
6780,4,32,HOMBRE
6781,2,76,HOMBRE
6782,4,55,HOMBRE
6783,6,32,HOMBRE
6784,1,36,HOMBRE
6785,15,10,HOMBRE
6786,4,27,HOMBRE
6787,1,88,HOMBRE
6788,3,17,HOMBRE
6789,4,40,HOMBRE
6790,2,79,HOMBRE
6791,1,47,HOMBRE
6792,1,80,HOMBRE
6793,1,80,HOMBRE
6794,4,55,HOMBRE
6795,4,33,HOMBRE
6796,4,33,HOMBRE
6797,2,29,HOMBRE
6798,12,23,HOMBRE
6799,16,26,HOMBRE
6800,2,63,HOMBRE
6801,4,32,HOMBRE
6802,10,16,HOMBRE
6803,15,55,HOMBRE
6804,4,23,HOMBRE
6805,4,32,HOMBRE
6806,4,23,HOMBRE
6807,19,31,HOMBRE
6808,6,32,HOMBRE
6809,19,31,HOMBRE
6810,3,34,HOMBRE
6811,1,26,HOMBRE
6812,11,25,HOMBRE
6813,4,37,HOMBRE
6814,2,47,HOMBRE
6815,19,28,HOMBRE
6816,18,31,HOMBRE
6817,11,27,HOMBRE
6818,2,37,HOMBRE
6819,1,45,HOMBRE
6820,12,23,HOMBRE
6821,5,58,HOMBRE
6822,4,35,HOMBRE
6823,14,24,HOMBRE
6824,4,24,HOMBRE
6825,2,65,HOMBRE
6826,1,46,HOMBRE
6827,1,25,HOMBRE
6828,1,29,HOMBRE
6829,2,34,HOMBRE
6830,20,30,HOMBRE
6831,4,32,HOMBRE
6832,4,17,HOMBRE
6833,1,64,HOMBRE
6834,3,19,HOMBRE
6835,1,59,HOMBRE
6836,18,31,HOMBRE
6837,10,24,HOMBRE
6838,1,26,HOMBRE
6839,4,32,HOMBRE
6840,4,24,HOMBRE
6841,2,45,HOMBRE
6842,3,21,HOMBRE
6843,4,33,HOMBRE
6844,4,35,HOMBRE
6845,4,32,HOMBRE
6846,16,24,HOMBRE
6847,1,85,HOMBRE
6848,1,60,HOMBRE
6849,14,24,HOMBRE
6850,1,31,HOMBRE
6851,19,19,HOMBRE
6852,2,31,HOMBRE
6853,1,31,HOMBRE
6854,4,35,HOMBRE
6855,3,37,HOMBRE
6856,4,32,HOMBRE
6857,19,30,HOMBRE
6858,1,64,HOMBRE
6859,4,50,HOMBRE
6860,4,24,HOMBRE
6861,2,80,HOMBRE
6862,4,28,HOMBRE
6863,4,26,HOMBRE
6864,2,28,HOMBRE
6865,12,46,HOMBRE
6866,3,26,HOMBRE
6867,3,23,HOMBRE
6868,1,82,HOMBRE
6869,4,33,HOMBRE
6870,4,40,HOMBRE
6871,2,58,HOMBRE
6872,20,31,HOMBRE
6873,4,26,HOMBRE
6874,4,33,HOMBRE
6875,9,29,HOMBRE
6876,4,36,HOMBRE
6877,17,32,HOMBRE
6878,4,32,HOMBRE
6879,1,26,HOMBRE
6880,5,23,HOMBRE
6881,3,45,HOMBRE
6882,1,27,HOMBRE
6883,17,33,HOMBRE
6884,5,28,HOMBRE
6885,1,85,HOMBRE
6886,4,33,HOMBRE
6887,4,44,HOMBRE
6888,4,56,HOMBRE
6889,4,23,HOMBRE
6890,4,32,HOMBRE
6891,4,33,HOMBRE
6892,19,31,HOMBRE
6893,4,37,HOMBRE
6894,2,60,HOMBRE
6895,4,32,HOMBRE
6896,2,60,HOMBRE
6897,6,23,HOMBRE
6898,7,46,HOMBRE
6899,9,38,HOMBRE
6900,3,18,HOMBRE
6901,10,25,HOMBRE
6902,4,32,HOMBRE
6903,4,29,HOMBRE
6904,10,25,HOMBRE
6905,3,34,HOMBRE
6906,4,50,HOMBRE
6907,17,33,HOMBRE
6908,4,56,HOMBRE
6909,4,78,HOMBRE
6910,4,23,HOMBRE
6911,4,26,HOMBRE
6912,7,39,HOMBRE
6913,3,24,HOMBRE
6914,12,22,HOMBRE
6915,4,42,HOMBRE
6916,2,78,HOMBRE
6917,17,33,HOMBRE
6918,1,37,HOMBRE
6919,4,47,HOMBRE
6920,4,23,HOMBRE
6921,5,60,HOMBRE
6922,5,54,HOMBRE
6923,3,17,HOMBRE
6924,3,29,HOMBRE
6925,2,29,HOMBRE
6926,2,82,HOMBRE
6927,2,37,HOMBRE
6928,1,29,HOMBRE
6929,4,26,HOMBRE
6930,4,28,HOMBRE
6931,1,29,HOMBRE
6932,18,30,HOMBRE
6933,3,28,HOMBRE
6934,4,17,HOMBRE
6935,4,46,HOMBRE
6936,5,15,HOMBRE
6937,3,26,HOMBRE
6938,1,32,HOMBRE
6939,4,27,HOMBRE
6940,4,52,HOMBRE
6941,4,51,HOMBRE
6942,4,33,HOMBRE
6943,11,16,HOMBRE
6944,3,34,HOMBRE
6945,4,44,HOMBRE
6946,1,59,HOMBRE
6947,5,16,HOMBRE
6948,4,53,HOMBRE
6949,11,27,HOMBRE
6950,5,16,HOMBRE
6951,6,45,HOMBRE
6952,4,34,HOMBRE
6953,3,58,HOMBRE
6954,4,25,HOMBRE
6955,10,45,HOMBRE
6956,18,31,HOMBRE
6957,4,27,HOMBRE
6958,2,17,HOMBRE
6959,3,65,HOMBRE
6960,5,28,HOMBRE
6961,1,26,HOMBRE
6962,18,32,HOMBRE
6963,4,24,HOMBRE
6964,4,24,HOMBRE
6965,2,47,HOMBRE
6966,3,46,HOMBRE
6967,9,30,HOMBRE
6968,5,32,HOMBRE
6969,4,37,HOMBRE
6970,4,29,HOMBRE
6971,10,27,HOMBRE
6972,7,60,HOMBRE
6973,1,46,HOMBRE
6974,18,31,HOMBRE
6975,1,63,HOMBRE
6976,4,23,HOMBRE
6977,4,55,HOMBRE
6978,1,45,HOMBRE
6979,12,19,HOMBRE
6980,1,77,HOMBRE
6981,10,25,HOMBRE
6982,4,27,HOMBRE
6983,4,33,HOMBRE
6984,4,27,HOMBRE
6985,1,62,HOMBRE
6986,11,41,HOMBRE
6987,1,27,HOMBRE
6988,1,79,HOMBRE
6989,5,23,HOMBRE
6990,13,22,HOMBRE
6991,4,28,HOMBRE
6992,1,37,HOMBRE
6993,3,79,HOMBRE
6994,4,50,HOMBRE
6995,3,30,HOMBRE
6996,1,26,HOMBRE
6997,9,38,HOMBRE
6998,2,34,HOMBRE
6999,4,54,HOMBRE
7000,1,46,HOMBRE
7001,13,22,HOMBRE
7002,1,24,HOMBRE
7003,7,22,HOMBRE
7004,4,32,HOMBRE
7005,15,25,HOMBRE
7006,4,53,HOMBRE
7007,11,58,HOMBRE
7008,4,26,HOMBRE
7009,1,65,HOMBRE
7010,4,32,HOMBRE
7011,4,36,HOMBRE
7012,1,28,HOMBRE
7013,3,36,HOMBRE
7014,4,54,HOMBRE
7015,4,24,HOMBRE
7016,4,24,HOMBRE
7017,4,53,HOMBRE
7018,1,32,HOMBRE
7019,1,82,HOMBRE
7020,2,19,HOMBRE
7021,17,33,HOMBRE
7022,6,60,HOMBRE
7023,1,83,HOMBRE
7024,5,32,HOMBRE
7025,3,22,HOMBRE
7026,2,61,HOMBRE
7027,1,28,HOMBRE
7028,3,77,HOMBRE
7029,18,12,MUJER
7030,1,32,HOMBRE
7031,17,33,HOMBRE
7032,4,54,HOMBRE
7033,3,79,HOMBRE
7034,3,56,HOMBRE
7035,9,29,HOMBRE
7036,13,47,HOMBRE
7037,2,58,HOMBRE
7038,1,80,HOMBRE
7039,15,7,HOMBRE
7040,2,44,HOMBRE
7041,4,26,HOMBRE
7042,4,33,HOMBRE
7043,4,51,HOMBRE
7044,14,52,HOMBRE
7045,4,33,HOMBRE
7046,19,32,HOMBRE
7047,4,51,HOMBRE
7048,5,27,HOMBRE
7049,2,17,HOMBRE
7050,4,26,HOMBRE
7051,17,18,HOMBRE
7052,4,26,HOMBRE
7053,2,48,HOMBRE
7054,2,17,HOMBRE
7055,2,17,HOMBRE
7056,2,48,HOMBRE
7057,14,14,HOMBRE
7058,14,23,HOMBRE
7059,1,60,HOMBRE
7060,7,47,HOMBRE
7061,10,27,HOMBRE
7062,4,50,HOMBRE
7063,4,35,HOMBRE
7064,1,27,HOMBRE
7065,4,54,HOMBRE
7066,6,15,HOMBRE
7067,8,24,HOMBRE
7068,1,83,HOMBRE
7069,2,48,HOMBRE
7070,4,26,HOMBRE
7071,4,32,HOMBRE
7072,4,40,HOMBRE
7073,5,48,HOMBRE
7074,4,46,HOMBRE
7075,14,25,HOMBRE
7076,4,32,HOMBRE
7077,9,13,HOMBRE
7078,2,17,HOMBRE
7079,19,29,HOMBRE
7080,6,62,HOMBRE
7081,18,30,HOMBRE
7082,1,82,HOMBRE
7083,1,32,HOMBRE
7084,4,38,HOMBRE
7085,15,25,HOMBRE
7086,4,41,HOMBRE
7087,20,31,HOMBRE
7088,4,42,HOMBRE
7089,17,32,HOMBRE
7090,4,54,HOMBRE
7091,1,64,HOMBRE
7092,4,51,HOMBRE
7093,4,32,HOMBRE
7094,2,31,HOMBRE
7095,3,29,HOMBRE
7096,4,29,HOMBRE
7097,3,78,HOMBRE
7098,1,86,HOMBRE
7099,4,33,HOMBRE
7100,7,15,HOMBRE
7101,1,59,HOMBRE
7102,4,32,HOMBRE
7103,2,37,HOMBRE
7104,3,29,HOMBRE
7105,3,19,HOMBRE
7106,4,29,HOMBRE
7107,4,27,HOMBRE
7108,4,44,HOMBRE
7109,19,30,HOMBRE
7110,4,54,HOMBRE
7111,3,56,HOMBRE
7112,1,29,HOMBRE
7113,3,22,HOMBRE
7114,4,23,HOMBRE
7115,4,35,HOMBRE
7116,5,16,HOMBRE
7117,4,41,HOMBRE
7118,4,23,HOMBRE
7119,15,25,HOMBRE
7120,1,85,HOMBRE
7121,4,37,HOMBRE
7122,12,23,HOMBRE
7123,4,37,HOMBRE
7124,16,31,HOMBRE
7125,3,34,HOMBRE
7126,5,28,HOMBRE
7127,19,29,HOMBRE
7128,3,21,HOMBRE
7129,1,45,HOMBRE
7130,14,23,HOMBRE
7131,1,62,HOMBRE
7132,1,30,HOMBRE
7133,1,37,HOMBRE
7134,4,33,HOMBRE
7135,4,37,HOMBRE
7136,4,33,HOMBRE
7137,4,27,HOMBRE
7138,10,25,HOMBRE
7139,19,19,HOMBRE
7140,5,27,HOMBRE
7141,13,13,HOMBRE
7142,3,29,HOMBRE
7143,19,32,HOMBRE
7144,4,29,HOMBRE
7145,4,27,HOMBRE
7146,1,32,HOMBRE
7147,3,23,HOMBRE
7148,4,33,HOMBRE
7149,1,32,HOMBRE
7150,2,48,HOMBRE
7151,2,76,HOMBRE
7152,2,65,HOMBRE
7153,3,49,HOMBRE
7154,4,17,HOMBRE
7155,5,23,HOMBRE
7156,4,27,HOMBRE
7157,1,77,HOMBRE
7158,4,40,HOMBRE
7159,4,26,HOMBRE
7160,2,29,HOMBRE
7161,7,60,HOMBRE
7162,4,36,HOMBRE
7163,3,29,HOMBRE
7164,4,28,HOMBRE
7165,2,34,HOMBRE
7166,10,25,HOMBRE
7167,1,31,HOMBRE
7168,14,12,HOMBRE
7169,4,32,HOMBRE
7170,4,32,HOMBRE
7171,13,9,HOMBRE
7172,2,82,HOMBRE
7173,4,32,HOMBRE
7174,1,32,HOMBRE
7175,3,28,HOMBRE
7176,4,33,HOMBRE
7177,4,23,HOMBRE
7178,3,28,HOMBRE
7179,20,31,HOMBRE
7180,1,80,HOMBRE
7181,4,43,HOMBRE
7182,9,46,HOMBRE
7183,14,17,HOMBRE
7184,4,23,HOMBRE
7185,3,19,HOMBRE
7186,7,32,HOMBRE
7187,3,18,HOMBRE
7188,7,39,HOMBRE
7189,4,32,HOMBRE
7190,1,77,HOMBRE
7191,16,54,HOMBRE
7192,1,32,HOMBRE
7193,3,28,HOMBRE
7194,4,29,HOMBRE
7195,11,27,HOMBRE
7196,1,86,HOMBRE
7197,1,31,HOMBRE
7198,9,15,HOMBRE
7199,2,58,HOMBRE
7200,3,79,HOMBRE
7201,1,44,HOMBRE
7202,16,7,HOMBRE
7203,4,29,HOMBRE
7204,4,54,HOMBRE
7205,11,25,HOMBRE
7206,5,23,HOMBRE
7207,4,33,HOMBRE
7208,4,27,HOMBRE
7209,4,53,HOMBRE
7210,12,23,HOMBRE
7211,6,15,HOMBRE
7212,4,32,HOMBRE
7213,4,23,HOMBRE
7214,11,46,HOMBRE
7215,3,37,HOMBRE
7216,18,13,MUJER
7217,3,28,HOMBRE
7218,4,41,HOMBRE
7219,4,54,HOMBRE
7220,4,29,HOMBRE
7221,4,37,HOMBRE
7222,4,33,HOMBRE
7223,3,17,HOMBRE
7224,3,30,HOMBRE
7225,9,15,HOMBRE
7226,4,36,HOMBRE
7227,12,17,HOMBRE
7228,9,24,HOMBRE
7229,8,46,HOMBRE
7230,4,54,HOMBRE
7231,3,34,HOMBRE
7232,4,24,HOMBRE
7233,4,33,HOMBRE
7234,7,15,HOMBRE
7235,1,47,HOMBRE
7236,1,30,HOMBRE
7237,4,33,HOMBRE
7238,2,21,HOMBRE
7239,1,31,HOMBRE
7240,5,32,HOMBRE
7241,8,46,HOMBRE
7242,1,25,HOMBRE
7243,16,32,HOMBRE
7244,9,39,HOMBRE
7245,4,29,HOMBRE
7246,3,17,HOMBRE
7247,3,58,HOMBRE
7248,3,30,HOMBRE
7249,4,28,HOMBRE
7250,4,44,HOMBRE
7251,3,26,HOMBRE
7252,18,32,HOMBRE
7253,2,59,HOMBRE
7254,1,25,HOMBRE
7255,1,37,HOMBRE
7256,4,26,HOMBRE
7257,2,58,HOMBRE
7258,4,52,HOMBRE
7259,4,40,HOMBRE
7260,4,33,HOMBRE
7261,3,18,HOMBRE
7262,3,29,HOMBRE
7263,3,18,HOMBRE
7264,13,20,HOMBRE
7265,3,33,HOMBRE
7266,4,37,HOMBRE
7267,16,54,HOMBRE
7268,20,31,HOMBRE
7269,5,28,HOMBRE
7270,20,31,HOMBRE
7271,2,77,HOMBRE
7272,1,30,HOMBRE
7273,2,44,HOMBRE
7274,4,29,HOMBRE
7275,16,54,HOMBRE
7276,2,19,HOMBRE
7277,10,24,HOMBRE
7278,4,41,HOMBRE
7279,2,17,HOMBRE
7280,12,46,HOMBRE
7281,6,44,HOMBRE
7282,4,39,HOMBRE
7283,4,33,HOMBRE
7284,4,35,HOMBRE
7285,1,26,HOMBRE
7286,4,54,HOMBRE
7287,3,44,HOMBRE
7288,16,32,HOMBRE
7289,4,23,HOMBRE
7290,3,35,HOMBRE
7291,16,26,HOMBRE
7292,3,19,HOMBRE
7293,4,53,HOMBRE
7294,4,56,HOMBRE
7295,1,33,HOMBRE
7296,5,54,HOMBRE
7297,4,35,HOMBRE
7298,1,36,HOMBRE
7299,1,27,HOMBRE
7300,12,21,HOMBRE
7301,3,58,HOMBRE
7302,1,37,HOMBRE
7303,4,34,HOMBRE
7304,4,33,HOMBRE
7305,3,23,HOMBRE
7306,16,20,HOMBRE
7307,2,77,HOMBRE
7308,4,26,HOMBRE
7309,1,43,HOMBRE
7310,1,26,HOMBRE
7311,4,32,HOMBRE
7312,1,62,HOMBRE
7313,18,31,HOMBRE
7314,3,45,HOMBRE
7315,17,7,MUJER
7316,19,31,HOMBRE
7317,7,60,HOMBRE
7318,3,19,HOMBRE
7319,4,37,HOMBRE
7320,4,17,HOMBRE
7321,14,25,HOMBRE
7322,4,52,HOMBRE
7323,1,30,HOMBRE
7324,4,33,HOMBRE
7325,4,38,HOMBRE
7326,4,27,HOMBRE
7327,4,24,HOMBRE
7328,2,17,HOMBRE
7329,3,20,HOMBRE
7330,11,45,HOMBRE
7331,4,36,HOMBRE
7332,4,28,HOMBRE
7333,4,27,HOMBRE
7334,3,33,HOMBRE
7335,5,16,HOMBRE
7336,4,33,HOMBRE
7337,3,17,HOMBRE
7338,3,19,HOMBRE
7339,4,37,HOMBRE
7340,3,76,HOMBRE
7341,2,37,HOMBRE
7342,4,17,HOMBRE
7343,4,23,HOMBRE
7344,4,29,HOMBRE
7345,4,37,HOMBRE
7346,1,31,HOMBRE
7347,4,27,HOMBRE
7348,2,34,HOMBRE
7349,4,35,HOMBRE
7350,4,32,HOMBRE
7351,12,23,HOMBRE
7352,4,27,HOMBRE
7353,4,36,HOMBRE
7354,5,23,HOMBRE
7355,3,30,HOMBRE
7356,4,27,HOMBRE
7357,2,58,HOMBRE
7358,18,28,HOMBRE
7359,2,76,HOMBRE
7360,1,26,HOMBRE
7361,1,32,HOMBRE
7362,1,29,HOMBRE
7363,1,45,HOMBRE
7364,16,6,HOMBRE
7365,4,26,HOMBRE
7366,2,76,HOMBRE
7367,6,62,HOMBRE
7368,3,30,HOMBRE
7369,4,41,HOMBRE
7370,12,25,HOMBRE
7371,3,21,HOMBRE
7372,3,80,HOMBRE
7373,3,18,HOMBRE
7374,20,30,HOMBRE
7375,3,29,HOMBRE
7376,1,31,HOMBRE
7377,4,26,HOMBRE
7378,3,49,HOMBRE
7379,4,54,HOMBRE
7380,3,28,HOMBRE
7381,4,27,HOMBRE
7382,1,62,HOMBRE
7383,3,19,HOMBRE
7384,4,42,HOMBRE
7385,6,32,HOMBRE
7386,2,61,HOMBRE
7387,1,30,HOMBRE
7388,3,33,HOMBRE
7389,4,43,HOMBRE
7390,1,47,HOMBRE
7391,2,31,HOMBRE
7392,4,41,HOMBRE
7393,14,24,HOMBRE
7394,13,23,HOMBRE
7395,1,46,HOMBRE
7396,2,65,HOMBRE
7397,1,31,HOMBRE
7398,2,44,HOMBRE
7399,3,22,HOMBRE
7400,15,17,HOMBRE
7401,18,31,HOMBRE
7402,11,11,HOMBRE
7403,4,56,HOMBRE
7404,19,32,HOMBRE
7405,2,82,HOMBRE
7406,3,76,HOMBRE
7407,9,15,HOMBRE
7408,4,54,HOMBRE
7409,4,37,HOMBRE
7410,1,27,HOMBRE
7411,19,30,HOMBRE
7412,4,29,HOMBRE
7413,4,45,HOMBRE
7414,2,76,HOMBRE
7415,4,32,HOMBRE
7416,2,17,HOMBRE
7417,12,22,HOMBRE
7418,3,29,HOMBRE
7419,3,22,HOMBRE
7420,16,32,HOMBRE
7421,20,29,HOMBRE
7422,4,43,HOMBRE
7423,3,16,HOMBRE
7424,1,26,HOMBRE
7425,20,29,HOMBRE
7426,13,22,HOMBRE
7427,2,42,HOMBRE
7428,4,36,HOMBRE
7429,2,31,HOMBRE
7430,11,11,HOMBRE
7431,14,23,HOMBRE
7432,20,31,HOMBRE
7433,18,31,HOMBRE
7434,6,32,HOMBRE
7435,18,30,HOMBRE
7436,4,23,HOMBRE
7437,1,84,HOMBRE
7438,4,33,HOMBRE
7439,2,82,HOMBRE
7440,13,22,HOMBRE
7441,4,28,HOMBRE
7442,3,79,HOMBRE
7443,4,42,HOMBRE
7444,4,55,HOMBRE
7445,4,57,HOMBRE
7446,4,24,HOMBRE
7447,4,36,HOMBRE
7448,3,18,HOMBRE
7449,3,29,HOMBRE
7450,3,46,HOMBRE
7451,5,32,HOMBRE
7452,1,28,HOMBRE
7453,4,36,HOMBRE
7454,19,30,HOMBRE
7455,18,14,MUJER
7456,2,31,HOMBRE
7457,1,32,HOMBRE
7458,9,48,HOMBRE
7459,5,23,HOMBRE
7460,4,32,HOMBRE
